id_transaksi,nama_penyewa,barang_disewa,tanggal_sewa,tanggal_kembali,durasi_sewa,total_biaya,id_barang,jenis_barang,harga_sewa,stok,jumlah_disewa,tersedia
TRX-2023-01234,Doni Wijaya,TV LG 65 inch,2025-09-21,2025-09-24,3,1952385,B011,TV,705000,6,1,2
TRX-2023-01235,Dewi Pratama,TV Panasonic 50 inch,2025-12-15,2025-12-20,5,2310021,B006,TV,471000,10,1,8
TRX-2023-01236,Doni Santoso,TV Panasonic 50 inch,2025-08-12,2025-08-14,2,857281,B006,TV,432000,10,1,10
TRX-2023-01237,Yanto Pratama,TV Panasonic 43 inch,2024-12-29,2024-12-31,2,554876,B004,TV,303000,12,1,6
TRX-2023-01238,Joko Pratama,TV LG 55 inch,2024-07-03,2024-07-04,1,565997,B009,TV,569000,8,1,3
TRX-2023-01239,Andi Putri,TV Panasonic 43 inch,2024-05-29,2024-06-03,5,1443154,B004,TV,304000,12,1,1
TRX-2023-01240,Rian Santoso,TV LG 43 inch,2025-09-09,2025-09-10,1,288519,B005,TV,297000,12,1,9
TRX-2023-01241,Doni Putri,TV Panasonic 43 inch,2024-09-20,2024-09-27,7,1959481,B004,TV,309000,12,1,2
TRX-2023-01242,Hadi Santoso,Screen 3x4,2024-06-28,2024-07-04,6,2348774,B003,Screen,402000,8,1,2
TRX-2023-01243,Rina Ramadhan,Proyektor Epson 6000 Lumens,2023-01-27,2023-01-30,3,2929972,B001,Proyektor,990000,15,1,14
TRX-2023-01244,Dewi Lestari,Screen 3x4,2024-08-05,2024-08-12,7,2672354,B003,Screen,391000,8,1,3
TRX-2023-01245,Dewi Saputra,TV Panasonic 75 inch,2023-08-30,2023-09-03,4,4195421,B012,TV,1162000,4,1,2
TRX-2023-01246,Lia Putri,TV Panasonic 50 inch,2025-03-30,2025-04-01,2,872718,B006,TV,447000,10,1,9
TRX-2023-01247,Siti Ramadhan,TV LG 55 inch,2024-08-05,2024-08-10,5,2520633,B009,TV,540000,8,1,2
TRX-2023-01248,Rina Lestari,TV LG 50 inch,2024-10-30,2024-11-01,2,793438,B007,TV,438000,10,1,5
TRX-2023-01249,Rian Santoso,TV Panasonic 65 inch,2024-06-06,2024-06-13,7,4914264,B010,TV,730000,6,1,5
TRX-2023-01250,Agus Pratama,Proyektor Epson 6000 Lumens,2024-06-13,2024-06-19,6,5750048,B001,Proyektor,998000,15,1,2
TRX-2023-01251,Rina Putri,Proyektor Epson 6000 Lumens,2023-12-11,2023-12-13,2,1938627,B001,Proyektor,975000,15,1,11
TRX-2023-01252,Agus Putri,TV Panasonic 43 inch,2024-07-27,2024-07-30,3,836301,B004,TV,292000,12,1,7
TRX-2023-01253,Agus Ramadhan,Proyektor Epson 6000 Lumens,2024-07-23,2024-07-26,3,2958856,B001,Proyektor,1049000,15,1,3
TRX-2023-01254,Dewi Putri,TV LG 65 inch,2023-03-13,2023-03-20,7,4644322,B011,TV,701000,6,1,5
TRX-2023-01255,Siska Lestari,Proyektor Epson 6000 Lumens,2024-01-10,2024-01-13,3,2852063,B001,Proyektor,954000,15,1,7
TRX-2023-01256,Maya Sari,TV LG 43 inch,2023-06-13,2023-06-19,6,1776049,B005,TV,311000,12,1,1
TRX-2023-01257,Siska Wijaya,TV LG 55 inch,2025-05-27,2025-06-01,5,2567335,B009,TV,550000,8,1,8
TRX-2023-01258,Hadi Santoso,TV Panasonic 50 inch,2024-07-03,2024-07-04,1,430147,B006,TV,440000,10,1,5
TRX-2023-01259,Rian Kusuma,TV LG 43 inch,2024-11-01,2024-11-07,6,1765167,B005,TV,312000,12,1,7
TRX-2023-01260,Dewi Wijaya,TV LG 50 inch,2023-06-23,2023-06-25,2,785069,B007,TV,428000,10,1,10
TRX-2023-01261,Lia Wijaya,TV LG 43 inch,2025-06-10,2025-06-17,7,1919529,B005,TV,296000,12,1,3
TRX-2023-01262,Dewi Kusuma,TV Panasonic 50 inch,2023-06-29,2023-06-30,1,458406,B006,TV,468000,10,1,9
TRX-2023-01263,Siti Sari,TV Panasonic 43 inch,2025-05-09,2025-05-15,6,1710970,B004,TV,297000,12,1,3
TRX-2023-01264,Agus Ramadhan,Proyektor Epson 6000 Lumens,2025-05-03,2025-05-07,4,3591125,B001,Proyektor,960000,15,1,6
TRX-2023-01265,Joko Santoso,Proyektor Epson 6000 Lumens,2024-06-03,2024-06-09,6,5626763,B001,Proyektor,971000,15,1,10
TRX-2023-01266,Budi Saputra,Proyektor Epson 6000 Lumens,2023-04-24,2023-04-28,4,3964622,B001,Proyektor,1021000,15,1,11
TRX-2023-01267,Hadi Santoso,Proyektor Epson 6000 Lumens,2023-09-14,2023-09-16,2,1869038,B001,Proyektor,992000,15,1,7
TRX-2023-01268,Yanto Ramadhan,Screen 2x3,2025-04-13,2025-04-16,3,860355,B002,Screen,295000,10,1,6
TRX-2023-01269,Rina Lestari,TV LG 50 inch,2023-07-29,2023-08-02,4,1602911,B007,TV,430000,10,1,6
TRX-2023-01270,Dewi Wijaya,TV Panasonic 50 inch,2025-04-16,2025-04-18,2,873402,B006,TV,470000,10,1,3
TRX-2023-01271,Siti Kusuma,Proyektor Epson 6000 Lumens,2025-05-23,2025-05-25,2,1978804,B001,Proyektor,1043000,15,1,9
TRX-2023-01272,Doni Pratama,TV LG 55 inch,2024-08-01,2024-08-03,2,1022839,B009,TV,553000,8,1,4
TRX-2023-01273,Joko Saputra,TV LG 55 inch,2024-04-10,2024-04-15,5,2773768,B009,TV,575000,8,1,3
TRX-2023-01274,Rian Wijaya,TV LG 50 inch,2025-01-06,2025-01-12,6,2551948,B007,TV,452000,10,1,10
TRX-2023-01275,Siska Ramadhan,TV Panasonic 43 inch,2025-05-30,2025-06-03,4,1140908,B004,TV,313000,12,1,1
TRX-2023-01276,Budi Hidayat,TV LG 75 inch,2025-08-27,2025-09-03,7,8096837,B013,TV,1193000,4,1,4
TRX-2023-01277,Yanto Saputra,TV Panasonic 50 inch,2025-06-19,2025-06-26,7,2981788,B006,TV,437000,10,1,6
TRX-2023-01278,Siska Ramadhan,TV LG 50 inch,2023-01-19,2023-01-21,2,832559,B007,TV,439000,10,1,0
TRX-2023-01279,Andi Ramadhan,Proyektor Epson 6000 Lumens,2025-12-10,2025-12-16,6,5684782,B001,Proyektor,1008000,15,1,5
TRX-2023-01280,Yanto Wijaya,TV LG 50 inch,2023-10-24,2023-10-25,1,409919,B007,TV,435000,10,1,9
TRX-2023-01281,Eka Pratama,Proyektor Epson 6000 Lumens,2023-03-04,2023-03-10,6,5908333,B001,Proyektor,986000,15,1,1
TRX-2023-01282,Eka Hidayat,Screen 2x3,2025-04-10,2025-04-14,4,1133837,B002,Screen,285000,10,1,10
TRX-2023-01283,Maya Lestari,TV Panasonic 50 inch,2024-10-29,2024-11-02,4,1602265,B006,TV,431000,10,1,0
TRX-2023-01284,Siska Wijaya,TV LG 43 inch,2025-01-26,2025-01-30,4,1150648,B005,TV,303000,12,1,4
TRX-2023-01285,Doni Sari,TV Panasonic 43 inch,2023-12-15,2023-12-20,5,1451999,B004,TV,312000,12,1,10
TRX-2023-01286,Eka Saputra,TV LG 65 inch,2024-05-14,2024-05-20,6,3868516,B011,TV,714000,6,1,5
TRX-2023-01287,Rian Kusuma,TV Panasonic 50 inch,2025-10-21,2025-10-25,4,1718944,B006,TV,451000,10,1,1
TRX-2023-01288,Eka Putri,Proyektor Epson 6000 Lumens,2025-09-19,2025-09-25,6,5638920,B001,Proyektor,1034000,15,1,12
TRX-2023-01289,Yanto Wijaya,Screen 2x3,2024-07-12,2024-07-17,5,1303705,B002,Screen,288000,10,1,9
TRX-2023-01290,Rian Kusuma,TV Panasonic 43 inch,2023-12-22,2023-12-27,5,1435218,B004,TV,290000,12,1,10
TRX-2023-01291,Hadi Wijaya,Screen 2x3,2025-07-13,2025-07-20,7,1968598,B002,Screen,289000,10,1,4
TRX-2023-01292,Rian Pratama,Screen 2x3,2024-11-01,2024-11-03,2,610421,B002,Screen,308000,10,1,10
TRX-2023-01293,Maya Wijaya,TV LG 43 inch,2023-10-24,2023-10-30,6,1709985,B005,TV,299000,12,1,6
TRX-2023-01294,Dewi Hidayat,TV Panasonic 50 inch,2023-08-31,2023-09-03,3,1267865,B006,TV,431000,10,1,2
TRX-2023-01295,Siska Lestari,TV LG 65 inch,2023-01-01,2023-01-03,2,1349227,B011,TV,691000,6,1,0
TRX-2023-01296,Hadi Lestari,TV Panasonic 50 inch,2025-09-27,2025-09-29,2,924756,B006,TV,467000,10,1,8
TRX-2023-01297,Doni Saputra,Proyektor Epson 6000 Lumens,2023-02-16,2023-02-17,1,961970,B001,Proyektor,995000,15,1,10
TRX-2023-01298,Eka Ramadhan,TV LG 50 inch,2024-10-08,2024-10-10,2,915150,B007,TV,471000,10,1,10
TRX-2023-01299,Rina Pratama,TV LG 50 inch,2025-08-18,2025-08-24,6,2575208,B007,TV,448000,10,1,10
TRX-2023-01300,Siti Santoso,Proyektor Epson 6000 Lumens,2023-07-07,2023-07-13,6,5808709,B001,Proyektor,1027000,15,1,6
TRX-2023-01301,Dewi Kusuma,Proyektor Epson 6000 Lumens,2024-07-06,2024-07-12,6,5684962,B001,Proyektor,956000,15,1,5
TRX-2023-01302,Dewi Sari,TV LG 75 inch,2023-08-11,2023-08-14,3,3357311,B013,TV,1156000,4,1,0
TRX-2023-01303,Hadi Hidayat,TV Panasonic 55 inch,2025-10-07,2025-10-12,5,2539026,B008,TV,529000,8,1,4
TRX-2023-01304,Agus Kusuma,TV Panasonic 55 inch,2023-11-06,2023-11-13,7,3324505,B008,TV,525000,8,1,6
TRX-2023-01305,Lia Kusuma,Screen 2x3,2024-01-28,2024-02-01,4,1201969,B002,Screen,314000,10,1,1
TRX-2023-01306,Andi Kusuma,Proyektor Epson 6000 Lumens,2023-08-30,2023-09-03,4,4138292,B001,Proyektor,1044000,15,1,4
TRX-2023-01307,Rina Ramadhan,TV LG 50 inch,2023-10-05,2023-10-06,1,433726,B007,TV,467000,10,1,2
TRX-2023-01308,Andi Santoso,TV Panasonic 50 inch,2023-04-15,2023-04-21,6,2644407,B006,TV,443000,10,1,8
TRX-2023-01309,Dewi Pratama,TV Panasonic 65 inch,2023-03-08,2023-03-15,7,4632785,B010,TV,722000,6,1,4
TRX-2023-01310,Rian Wijaya,Screen 3x4,2025-09-13,2025-09-20,7,2479947,B003,Screen,383000,8,1,2
TRX-2023-01311,Eka Lestari,Proyektor Epson 6000 Lumens,2023-09-04,2023-09-10,6,5863005,B001,Proyektor,1025000,15,1,15
TRX-2023-01312,Dewi Sari,TV Panasonic 50 inch,2025-07-13,2025-07-14,1,430142,B006,TV,432000,10,1,2
TRX-2023-01313,Siska Sari,Proyektor Epson 6000 Lumens,2024-04-08,2024-04-14,6,5313803,B001,Proyektor,975000,15,1,15
TRX-2023-01314,Doni Hidayat,TV LG 65 inch,2024-02-03,2024-02-07,4,2763697,B011,TV,726000,6,1,0
TRX-2023-01315,Rina Hidayat,Screen 2x3,2025-01-11,2025-01-13,2,593536,B002,Screen,301000,10,1,9
TRX-2023-01316,Agus Sari,TV LG 43 inch,2024-07-23,2024-07-26,3,903526,B005,TV,311000,12,1,8
TRX-2023-01317,Eka Ramadhan,TV LG 65 inch,2023-06-01,2023-06-06,5,3374902,B011,TV,687000,6,1,2
TRX-2023-01318,Joko Kusuma,TV Panasonic 50 inch,2023-05-22,2023-05-27,5,2095720,B006,TV,457000,10,1,7
TRX-2023-01319,Yanto Lestari,TV Panasonic 50 inch,2025-03-01,2025-03-08,7,2971745,B006,TV,469000,10,1,3
TRX-2023-01320,Budi Santoso,TV LG 43 inch,2023-01-01,2023-01-04,3,858186,B005,TV,296000,12,1,1
TRX-2023-01321,Yanto Wijaya,Proyektor Epson 6000 Lumens,2024-09-12,2024-09-17,5,4524420,B001,Proyektor,1002000,15,1,9
TRX-2023-01322,Rian Ramadhan,Proyektor Epson 6000 Lumens,2023-02-02,2023-02-04,2,1902095,B001,Proyektor,1010000,15,1,3
TRX-2023-01323,Rian Wijaya,TV LG 43 inch,2023-03-11,2023-03-15,4,1119605,B005,TV,305000,12,1,6
TRX-2023-01324,Dewi Sari,TV LG 50 inch,2025-03-08,2025-03-15,7,3104131,B007,TV,451000,10,1,9
TRX-2023-01325,Joko Pratama,TV LG 43 inch,2025-04-24,2025-04-25,1,302136,B005,TV,306000,12,1,0
TRX-2023-01326,Eka Sari,TV Panasonic 50 inch,2025-06-02,2025-06-03,1,463284,B006,TV,471000,10,1,2
TRX-2023-01327,Agus Putri,Proyektor Epson 6000 Lumens,2025-08-15,2025-08-21,6,5619141,B001,Proyektor,990000,15,1,3
TRX-2023-01328,Hadi Pratama,Screen 3x4,2023-01-14,2023-01-18,4,1615711,B003,Screen,412000,8,1,0
TRX-2023-01329,Rina Pratama,Screen 3x4,2023-02-09,2023-02-10,1,395237,B003,Screen,416000,8,1,6
TRX-2023-01330,Doni Saputra,Screen 2x3,2024-10-29,2024-11-05,7,2035000,B002,Screen,303000,10,1,6
TRX-2023-01331,Siti Putri,Screen 2x3,2024-02-17,2024-02-19,2,585302,B002,Screen,301000,10,1,7
TRX-2023-01332,Rina Pratama,Proyektor Epson 6000 Lumens,2025-02-15,2025-02-22,7,6343185,B001,Proyektor,983000,15,1,2
TRX-2023-01333,Budi Pratama,TV LG 43 inch,2025-08-14,2025-08-17,3,925898,B005,TV,312000,12,1,8
TRX-2023-01334,Maya Sari,TV Panasonic 65 inch,2025-06-10,2025-06-16,6,4011912,B010,TV,696000,6,1,5
TRX-2023-01335,Dewi Pratama,Proyektor Epson 6000 Lumens,2024-04-10,2024-04-11,1,912210,B001,Proyektor,962000,15,1,14
TRX-2023-01336,Yanto Pratama,Screen 3x4,2024-12-31,2025-01-02,2,811829,B003,Screen,419000,8,1,7
TRX-2023-01337,Budi Saputra,Screen 2x3,2025-04-03,2025-04-04,1,278786,B002,Screen,291000,10,1,3
TRX-2023-01338,Rina Kusuma,TV Panasonic 65 inch,2025-11-05,2025-11-12,7,4751268,B010,TV,716000,6,1,4
TRX-2023-01339,Lia Hidayat,TV Panasonic 43 inch,2023-06-01,2023-06-08,7,2049169,B004,TV,308000,12,1,4
TRX-2023-01340,Rian Hidayat,Screen 2x3,2023-07-05,2023-07-09,4,1087089,B002,Screen,286000,10,1,4
TRX-2023-01341,Eka Santoso,TV Panasonic 55 inch,2024-10-04,2024-10-05,1,554610,B008,TV,568000,8,1,6
TRX-2023-01342,Joko Pratama,TV LG 43 inch,2023-05-04,2023-05-07,3,912624,B005,TV,313000,12,1,2
TRX-2023-01343,Siti Hidayat,TV LG 43 inch,2024-06-24,2024-07-01,7,2009310,B005,TV,313000,12,1,5
TRX-2023-01344,Andi Putri,TV Panasonic 43 inch,2024-08-01,2024-08-08,7,2076241,B004,TV,302000,12,1,7
TRX-2023-01345,Joko Lestari,Screen 2x3,2023-01-08,2023-01-12,4,1140717,B002,Screen,286000,10,1,3
TRX-2023-01346,Hadi Saputra,TV LG 55 inch,2024-10-17,2024-10-22,5,2738356,B009,TV,558000,8,1,4
TRX-2023-01347,Eka Ramadhan,TV LG 43 inch,2025-01-08,2025-01-11,3,898325,B005,TV,314000,12,1,6
TRX-2023-01348,Doni Saputra,Screen 2x3,2023-01-17,2023-01-21,4,1075706,B002,Screen,290000,10,1,2
TRX-2023-01349,Dewi Santoso,Screen 3x4,2023-07-01,2023-07-07,6,2364281,B003,Screen,397000,8,1,4
TRX-2023-01350,Joko Santoso,TV Panasonic 50 inch,2025-04-08,2025-04-11,3,1342914,B006,TV,462000,10,1,1
TRX-2023-01351,Dewi Pratama,TV LG 65 inch,2025-06-26,2025-06-27,1,700064,B011,TV,707000,6,1,3
TRX-2023-01352,Siska Hidayat,Screen 3x4,2023-10-29,2023-11-02,4,1615440,B003,Screen,415000,8,1,2
TRX-2023-01353,Maya Sari,TV LG 75 inch,2024-07-20,2024-07-27,7,7637633,B013,TV,1155000,4,1,4
TRX-2023-01354,Agus Wijaya,TV Panasonic 75 inch,2023-08-01,2023-08-03,2,2111894,B012,TV,1163000,4,1,2
TRX-2023-01355,Lia Kusuma,Proyektor Epson 6000 Lumens,2025-05-19,2025-05-25,6,5534207,B001,Proyektor,971000,15,1,7
TRX-2023-01356,Dewi Saputra,Screen 2x3,2025-03-03,2025-03-08,5,1461303,B002,Screen,299000,10,1,0
TRX-2023-01357,Yanto Kusuma,Proyektor Epson 6000 Lumens,2025-08-28,2025-09-03,6,5794752,B001,Proyektor,979000,15,1,7
TRX-2023-01358,Joko Saputra,TV LG 65 inch,2025-10-02,2025-10-03,1,647006,B011,TV,697000,6,1,5
TRX-2023-01359,Joko Lestari,TV Panasonic 75 inch,2024-03-15,2024-03-18,3,3485831,B012,TV,1236000,4,1,2
TRX-2023-01360,Siti Ramadhan,TV LG 43 inch,2024-03-19,2024-03-22,3,862738,B005,TV,299000,12,1,7
TRX-2023-01361,Joko Pratama,Proyektor Epson 6000 Lumens,2024-01-06,2024-01-09,3,2794541,B001,Proyektor,971000,15,1,1
TRX-2023-01362,Doni Wijaya,TV Panasonic 43 inch,2025-05-04,2025-05-07,3,873791,B004,TV,315000,12,1,0
TRX-2023-01363,Eka Lestari,TV LG 43 inch,2024-07-29,2024-08-05,7,2014486,B005,TV,298000,12,1,12
TRX-2023-01364,Yanto Kusuma,TV Panasonic 50 inch,2025-05-18,2025-05-19,1,462499,B006,TV,469000,10,1,0
TRX-2023-01365,Yanto Hidayat,TV Panasonic 43 inch,2025-04-16,2025-04-22,6,1636490,B004,TV,289000,12,1,9
TRX-2023-01366,Andi Wijaya,TV LG 43 inch,2025-12-05,2025-12-06,1,275551,B005,TV,300000,12,1,12
TRX-2023-01367,Rina Saputra,TV Panasonic 55 inch,2025-01-15,2025-01-17,2,1021550,B008,TV,544000,8,1,4
TRX-2023-01368,Maya Sari,TV LG 43 inch,2023-12-29,2024-01-02,4,1119627,B005,TV,303000,12,1,7
TRX-2023-01369,Andi Pratama,Proyektor Epson 6000 Lumens,2025-03-19,2025-03-20,1,963935,B001,Proyektor,988000,15,1,11
TRX-2023-01370,Siska Wijaya,TV Panasonic 50 inch,2025-04-25,2025-05-01,6,2653908,B006,TV,453000,10,1,0
TRX-2023-01371,Budi Wijaya,TV Panasonic 55 inch,2024-10-19,2024-10-24,5,2648126,B008,TV,543000,8,1,8
TRX-2023-01372,Rina Hidayat,Proyektor Epson 6000 Lumens,2023-08-23,2023-08-26,3,2878215,B001,Proyektor,989000,15,1,0
TRX-2023-01373,Siti Ramadhan,TV LG 55 inch,2024-03-06,2024-03-12,6,3120418,B009,TV,534000,8,1,2
TRX-2023-01374,Eka Hidayat,TV Panasonic 75 inch,2024-05-30,2024-05-31,1,1091696,B012,TV,1145000,4,1,3
TRX-2023-01375,Rina Pratama,TV Panasonic 50 inch,2023-07-14,2023-07-19,5,2112124,B006,TV,464000,10,1,5
TRX-2023-01376,Andi Wijaya,TV LG 50 inch,2023-11-21,2023-11-23,2,871264,B007,TV,436000,10,1,2
TRX-2023-01377,Joko Hidayat,Screen 2x3,2025-01-09,2025-01-12,3,820814,B002,Screen,293000,10,1,5
TRX-2023-01378,Joko Santoso,Proyektor Epson 6000 Lumens,2024-02-01,2024-02-07,6,5315585,B001,Proyektor,959000,15,1,3
TRX-2023-01379,Rian Kusuma,TV LG 50 inch,2024-10-13,2024-10-15,2,830592,B007,TV,429000,10,1,5
TRX-2023-01380,Maya Ramadhan,TV LG 43 inch,2024-05-05,2024-05-10,5,1505335,B005,TV,303000,12,1,0
TRX-2023-01381,Andi Sari,TV LG 43 inch,2025-05-23,2025-05-28,5,1334620,B005,TV,293000,12,1,7
TRX-2023-01382,Andi Putri,TV Panasonic 75 inch,2025-08-19,2025-08-22,3,3296025,B012,TV,1202000,4,1,0
TRX-2023-01383,Hadi Hidayat,Screen 3x4,2023-11-26,2023-11-27,1,362563,B003,Screen,387000,8,1,5
TRX-2023-01384,Agus Kusuma,Screen 2x3,2023-09-28,2023-10-01,3,798717,B002,Screen,291000,10,1,6
TRX-2023-01385,Hadi Wijaya,TV Panasonic 50 inch,2023-05-27,2023-06-01,5,2210274,B006,TV,466000,10,1,1
TRX-2023-01386,Yanto Ramadhan,Screen 2x3,2023-03-17,2023-03-22,5,1430751,B002,Screen,292000,10,1,0
TRX-2023-01387,Agus Sari,Proyektor Epson 6000 Lumens,2025-12-10,2025-12-13,3,2784647,B001,Proyektor,1025000,15,1,1
TRX-2023-01388,Lia Putri,Screen 3x4,2023-07-26,2023-08-02,7,2624456,B003,Screen,398000,8,1,4
TRX-2023-01389,Doni Hidayat,TV LG 75 inch,2024-04-19,2024-04-21,2,2300611,B013,TV,1208000,4,1,0
TRX-2023-01390,Hadi Hidayat,TV LG 43 inch,2024-06-13,2024-06-16,3,866061,B005,TV,298000,12,1,2
TRX-2023-01391,Yanto Saputra,TV Panasonic 43 inch,2023-01-08,2023-01-10,2,581224,B004,TV,305000,12,1,6
TRX-2023-01392,Lia Sari,TV Panasonic 43 inch,2023-08-29,2023-09-01,3,839115,B004,TV,309000,12,1,4
TRX-2023-01393,Eka Santoso,TV Panasonic 75 inch,2025-06-02,2025-06-05,3,3283754,B012,TV,1146000,4,1,2
TRX-2023-01394,Yanto Pratama,Proyektor Epson 6000 Lumens,2023-03-08,2023-03-10,2,1817446,B001,Proyektor,951000,15,1,15
TRX-2023-01395,Lia Ramadhan,TV LG 43 inch,2025-06-08,2025-06-14,6,1829574,B005,TV,308000,12,1,5
TRX-2023-01396,Siti Wijaya,TV Panasonic 50 inch,2024-07-02,2024-07-09,7,2941703,B006,TV,442000,10,1,0
TRX-2023-01397,Siska Sari,Proyektor Epson 6000 Lumens,2024-09-02,2024-09-03,1,959975,B001,Proyektor,963000,15,1,11
TRX-2023-01398,Budi Sari,TV LG 50 inch,2023-10-07,2023-10-14,7,3063157,B007,TV,453000,10,1,4
TRX-2023-01399,Andi Hidayat,TV Panasonic 50 inch,2024-07-23,2024-07-28,5,2078627,B006,TV,445000,10,1,10
TRX-2023-01400,Eka Hidayat,TV LG 55 inch,2023-09-17,2023-09-21,4,2236392,B009,TV,575000,8,1,0
TRX-2023-01401,Siska Wijaya,TV LG 55 inch,2024-07-12,2024-07-13,1,528393,B009,TV,542000,8,1,0
TRX-2023-01402,Yanto Pratama,TV Panasonic 43 inch,2025-09-26,2025-09-28,2,520337,B004,TV,285000,12,1,2
TRX-2023-01403,Budi Santoso,TV Panasonic 50 inch,2025-11-14,2025-11-17,3,1256509,B006,TV,439000,10,1,8
TRX-2023-01404,Yanto Saputra,TV Panasonic 50 inch,2024-02-19,2024-02-26,7,2911676,B006,TV,448000,10,1,10
TRX-2023-01405,Rina Sari,TV Panasonic 43 inch,2023-08-12,2023-08-17,5,1315033,B004,TV,288000,12,1,10
TRX-2023-01406,Joko Kusuma,TV LG 43 inch,2023-09-22,2023-09-24,2,592362,B005,TV,311000,12,1,2
TRX-2023-01407,Yanto Saputra,TV Panasonic 50 inch,2024-07-19,2024-07-26,7,2936744,B006,TV,438000,10,1,6
TRX-2023-01408,Lia Sari,Screen 2x3,2023-04-02,2023-04-04,2,553074,B002,Screen,290000,10,1,3
TRX-2023-01409,Joko Lestari,TV Panasonic 50 inch,2023-09-27,2023-10-01,4,1731441,B006,TV,450000,10,1,9
TRX-2023-01410,Andi Wijaya,TV LG 50 inch,2025-03-02,2025-03-03,1,417317,B007,TV,456000,10,1,9
TRX-2023-01411,Dewi Putri,TV Panasonic 55 inch,2024-08-27,2024-08-28,1,516656,B008,TV,551000,8,1,8
TRX-2023-01412,Doni Sari,TV LG 50 inch,2025-08-31,2025-09-01,1,436784,B007,TV,450000,10,1,6
TRX-2023-01413,Rian Lestari,Screen 2x3,2023-05-28,2023-06-01,4,1199078,B002,Screen,313000,10,1,6
TRX-2023-01414,Dewi Hidayat,Screen 2x3,2024-05-15,2024-05-18,3,821216,B002,Screen,301000,10,1,6
TRX-2023-01415,Dewi Ramadhan,Screen 2x3,2023-08-13,2023-08-18,5,1393703,B002,Screen,300000,10,1,7
TRX-2023-01416,Siti Putri,TV LG 43 inch,2023-03-31,2023-04-06,6,1651779,B005,TV,289000,12,1,2
TRX-2023-01417,Rian Wijaya,TV LG 43 inch,2023-08-06,2023-08-13,7,1947481,B005,TV,295000,12,1,5
TRX-2023-01418,Siti Lestari,Proyektor Epson 6000 Lumens,2023-02-22,2023-03-01,7,6727478,B001,Proyektor,1005000,15,1,6
TRX-2023-01419,Rian Wijaya,TV Panasonic 50 inch,2024-02-03,2024-02-07,4,1678142,B006,TV,436000,10,1,1
TRX-2023-01420,Siska Sari,TV LG 55 inch,2025-03-06,2025-03-07,1,539392,B009,TV,558000,8,1,8
TRX-2023-01421,Eka Ramadhan,TV LG 55 inch,2024-08-13,2024-08-19,6,3205463,B009,TV,542000,8,1,0
TRX-2023-01422,Lia Pratama,TV LG 65 inch,2023-07-08,2023-07-14,6,4261366,B011,TV,720000,6,1,6
TRX-2023-01423,Andi Kusuma,TV LG 50 inch,2025-05-04,2025-05-10,6,2622364,B007,TV,444000,10,1,7
TRX-2023-01424,Siska Saputra,Screen 2x3,2023-05-11,2023-05-18,7,2081915,B002,Screen,301000,10,1,1
TRX-2023-01425,Eka Kusuma,Screen 3x4,2024-08-20,2024-08-26,6,2373105,B003,Screen,397000,8,1,1
TRX-2023-01426,Doni Sari,TV LG 43 inch,2025-07-15,2025-07-17,2,589976,B005,TV,311000,12,1,2
TRX-2023-01427,Budi Pratama,TV LG 55 inch,2024-10-19,2024-10-21,2,1097949,B009,TV,564000,8,1,5
TRX-2023-01428,Yanto Saputra,TV LG 50 inch,2025-02-15,2025-02-21,6,2590492,B007,TV,432000,10,1,10
TRX-2023-01429,Agus Kusuma,TV LG 43 inch,2024-01-15,2024-01-18,3,821271,B005,TV,291000,12,1,6
TRX-2023-01430,Budi Pratama,TV LG 43 inch,2024-03-31,2024-04-04,4,1237144,B005,TV,311000,12,1,8
TRX-2023-01431,Doni Ramadhan,Screen 3x4,2024-05-19,2024-05-22,3,1097453,B003,Screen,381000,8,1,2
TRX-2023-01432,Budi Kusuma,TV LG 55 inch,2023-05-23,2023-05-26,3,1624413,B009,TV,549000,8,1,0
TRX-2023-01433,Doni Ramadhan,TV LG 43 inch,2024-09-05,2024-09-11,6,1669944,B005,TV,289000,12,1,12
TRX-2023-01434,Lia Wijaya,TV Panasonic 43 inch,2024-01-15,2024-01-22,7,2057442,B004,TV,300000,12,1,4
TRX-2023-01435,Yanto Putri,TV LG 43 inch,2023-01-18,2023-01-19,1,296218,B005,TV,297000,12,1,10
TRX-2023-01436,Rian Lestari,TV LG 43 inch,2024-07-25,2024-07-27,2,621281,B005,TV,315000,12,1,2
TRX-2023-01437,Doni Pratama,TV LG 50 inch,2025-02-21,2025-02-27,6,2728782,B007,TV,463000,10,1,6
TRX-2023-01438,Lia Hidayat,TV LG 55 inch,2023-01-06,2023-01-10,4,2145881,B009,TV,560000,8,1,7
TRX-2023-01439,Andi Lestari,Proyektor Epson 6000 Lumens,2025-05-12,2025-05-13,1,954079,B001,Proyektor,968000,15,1,8
TRX-2023-01440,Doni Santoso,TV LG 55 inch,2025-03-31,2025-04-04,4,2070744,B009,TV,572000,8,1,8
TRX-2023-01441,Rina Hidayat,Screen 2x3,2023-11-18,2023-11-20,2,570559,B002,Screen,295000,10,1,6
TRX-2023-01442,Budi Ramadhan,Screen 2x3,2024-07-08,2024-07-12,4,1086948,B002,Screen,287000,10,1,10
TRX-2023-01443,Andi Santoso,Proyektor Epson 6000 Lumens,2024-10-03,2024-10-06,3,2900823,B001,Proyektor,987000,15,1,3
TRX-2023-01444,Andi Wijaya,TV LG 50 inch,2025-09-10,2025-09-16,6,2427747,B007,TV,440000,10,1,6
